show_id,show_date_iso,venue_slug,year,era_label,has_special,perf_count,openers,closers,longest_jam_song,longest_jam_sec
2017-07-30_madison-square-garden,2017-07-30,madison-square-garden,2017,3.0 (2009–2020),1,17,the curtain with; runaway jim,david bowie; in the good old summer time; the wind cries mary,drowned,1335.768
2017-08-01_madison-square-garden,2017-08-01,madison-square-garden,2017,3.0 (2009–2020),1,21,o canada; crowd control,walk away; possum; rock n roll suicide,golden age,1207.876
2017-08-02_madison-square-garden,2017-08-02,madison-square-garden,2017,3.0 (2009–2020),1,19,way down in the hole; buried alive,run like an antelope; weekapaug groove; a day in the life,mike s song,1344.104
2017-08-04_madison-square-garden,2017-08-04,madison-square-garden,2017,3.0 (2009–2020),1,18,see that my grave is kept clean; punch you in the eye,first tube; fluffhead; frankenstein,fluffhead,1042.077
2017-08-05_madison-square-garden,2017-08-05,madison-square-garden,2017,3.0 (2009–2020),1,20,soul shakedown party; uncle pen,plasma; rocky top; joy,ghost,1243.611
2017-08-06_madison-square-garden,2017-08-06,madison-square-garden,2017,3.0 (2009–2020),1,20,dogs stole things; rift,izabella; loving cup; tweezer reprise,simple,1458.43914
2017-09-01_dick-s-sporting-goods-park,2017-09-01,dick-s-sporting-goods-park,2017,3.0 (2009–2020),0,16,blaze on; 555,more; cavern; character zero,no men in no man s land,1446.452
2017-09-02_dick-s-sporting-goods-park,2017-09-02,dick-s-sporting-goods-park,2017,3.0 (2009–2020),0,19,simple; martian monster,walls of the cave; slave to the traffic light; run like an antelope,sand,857.992
2017-09-03_dick-s-sporting-goods-park,2017-09-03,dick-s-sporting-goods-park,2017,3.0 (2009–2020),0,20,buffalo bill; the moma dance,bathtub gin; suzy greenberg; first tube,down with disease,1281.358
2017-12-28_madison-square-garden,2017-12-28,madison-square-garden,2017,3.0 (2009–2020),0,17,ac dc bag; wolfman s brother,theme from the bottom; harry hood; slave to the traffic light,no men in no man s land,1450.92
2017-12-29_madison-square-garden,2017-12-29,madison-square-garden,2017,3.0 (2009–2020),0,16,cavern; blaze on,walls of the cave; split open and melt; julius,chalk dust torture,1262.42
2017-12-30_madison-square-garden,2017-12-30,madison-square-garden,2017,3.0 (2009–2020),0,16,mike s song; i am hydrogen,more; run like an antelope; tweezer reprise,down with disease,1458.43914
2017-12-31_madison-square-garden,2017-12-31,madison-square-garden,2017,3.0 (2009–2020),1,24,carini; suzy greenberg,character zero; you enjoy myself; first tube; loving cup,you enjoy myself,1244.317
2018-07-17_lake-tahoe-outdoor-arena-at-harveys,2018-07-17,lake-tahoe-outdoor-arena-at-harveys,2018,3.0 (2009–2020),0,16,free; possum,character zero; harry hood; julius,harry hood,1104.64
2018-07-18_lake-tahoe-outdoor-arena-at-harveys,2018-07-18,lake-tahoe-outdoor-arena-at-harveys,2018,3.0 (2009–2020),0,21,ac dc bag; martian monster,bathtub gin; you enjoy myself; suzy greenberg,you enjoy myself,1308.369
2018-07-20_gorge-amphitheatre,2018-07-20,gorge-amphitheatre,2018,3.0 (2009–2020),0,18,set your soul free; wolfman s brother,sand; rock and roll; golgi apparatus,chalk dust torture,1330.3422699999996
2018-07-21_gorge-amphitheatre,2018-07-21,gorge-amphitheatre,2018,3.0 (2009–2020),0,19,party time; punch you in the eye,cavern; run like an antelope; tweezer reprise,divided sky,950.073
2018-07-22_gorge-amphitheatre,2018-07-22,gorge-amphitheatre,2018,3.0 (2009–2020),0,16,the curtain with; the birds,walls of the cave; split open and melt; wilson,split open and melt,1148.787
2018-07-24_bill-graham-civic-auditorium,2018-07-24,bill-graham-civic-auditorium,2018,3.0 (2009–2020),0,19,46 days; mcgrupp and the watchful hosemasters,david bowie; harry hood; the squirming coil,mercury,983.208
2018-07-25_bill-graham-civic-auditorium,2018-07-25,bill-graham-civic-auditorium,2018,3.0 (2009–2020),0,21,roggae; tube,more; possum; the lizards,set your soul free,1330.3422699999996
2018-07-27_the-forum,2018-07-27,the-forum,2018,3.0 (2009–2020),0,18,chalk dust torture; everything s right,sand; slave to the traffic light; weekapaug groove,down with disease,872.307
2018-07-28_the-forum,2018-07-28,the-forum,2018,3.0 (2009–2020),0,19,julius; suzy greenberg,bathtub gin; cavern; character zero,fuego,1064.098
2018-07-31_austin360-amphitheater,2018-07-31,austin360-amphitheater,2018,3.0 (2009–2020),0,20,sample in a jar; light,46 days; run like an antelope; loving cup,everything s right,1125.59
2018-08-03_verizon-wireless-amphitheatre-at-encore-park,2018-08-03,verizon-wireless-amphitheatre-at-encore-park,2018,3.0 (2009–2020),0,18,first tube; no men in no man s land,walls of the cave; harry hood; more,ghost,1330.3422699999996
2018-08-04_verizon-wireless-amphitheatre-at-encore-park,2018-08-04,verizon-wireless-amphitheatre-at-encore-park,2018,3.0 (2009–2020),0,17,bouncing around the room; chalk dust torture,character zero; slave to the traffic light; the squirming coil,soul planet,1330.3422699999996
2018-08-05_verizon-wireless-amphitheatre-at-encore-park,2018-08-05,verizon-wireless-amphitheatre-at-encore-park,2018,3.0 (2009–2020),0,18,you sexy thing; tweezer reprise,sand; you sexy thing; also sprach zarathustra,golden age,1119.948
2018-08-07_bb-t-pavilion,2018-08-07,bb-t-pavilion,2018,3.0 (2009–2020),0,20,crowd control; no men in no man s land,david bowie; weekapaug groove; show of life,down with disease,1330.3422699999996
2018-08-08_bb-t-pavilion,2018-08-08,bb-t-pavilion,2018,3.0 (2009–2020),0,18,the moma dance; free,everything s right; character zero; suzy greenberg,everything s right,992.34
2018-08-10_coastal-credit-union-music-park-at-walnut-creek,2018-08-10,coastal-credit-union-music-park-at-walnut-creek,2018,3.0 (2009–2020),0,24,stealing time from the faulty plan; funky bitch,more; you enjoy myself; a day in the life,you enjoy myself,1312.81
2018-08-11_merriweather-post-pavilion,2018-08-11,merriweather-post-pavilion,2018,3.0 (2009–2020),0,17,blaze on; party time,46 days; slave to the traffic light; golgi apparatus,mercury,1036.968
2018-08-12_merriweather-post-pavilion,2018-08-12,merriweather-post-pavilion,2018,3.0 (2009–2020),0,19,llama; big black furry creature from mars,chalk dust torture; harry hood; tweezer reprise,the curtain with,849.096
2018-08-31_dick-s-sporting-goods-park,2018-08-31,dick-s-sporting-goods-park,2018,3.0 (2009–2020),0,15,free; harry hood,cavern; light; julius,theme from the bottom,1129.992
2018-09-01_dick-s-sporting-goods-park,2018-09-01,dick-s-sporting-goods-park,2018,3.0 (2009–2020),0,18,sand; down with disease,bathtub gin; slave to the traffic light; more,down with disease,1070.352
2018-09-02_dick-s-sporting-goods-park,2018-09-02,dick-s-sporting-goods-park,2018,3.0 (2009–2020),0,23,soul planet; possum,run like an antelope; character zero; tweezer reprise,steam,925.368
2018-10-16_times-union-center,2018-10-16,times-union-center,2018,3.0 (2009–2020),0,17,the moma dance; tube,walls of the cave; character zero; harry hood,twenty years later,859.925
2018-10-17_times-union-center,2018-10-17,times-union-center,2018,3.0 (2009–2020),0,20,crowd control; chalk dust torture,bathtub gin; slave to the traffic light; rocky top,chalk dust torture,1009.136
2018-10-19_hampton-coliseum,2018-10-19,hampton-coliseum,2018,3.0 (2009–2020),0,18,strawberry letter 23; blaze on,walk away; split open and melt; the lizards,golden age,1330.3422699999996
2018-10-20_hampton-coliseum,2018-10-20,hampton-coliseum,2018,3.0 (2009–2020),0,18,llama; fuego,fluffhead; suzy greenberg; shine a light,tweezer,1120.758
2018-10-21_hampton-coliseum,2018-10-21,hampton-coliseum,2018,3.0 (2009–2020),0,19,stealing time from the faulty plan; skin it back,saw it again; possum; you enjoy myself,you enjoy myself,1275.873
2018-10-23_ascend-amphitheater,2018-10-23,ascend-amphitheater,2018,3.0 (2009–2020),0,18,tweezer reprise; party time,character zero; weekapaug groove; loving cup,ghost,1034.057
2018-10-24_ascend-amphitheater,2018-10-24,ascend-amphitheater,2018,3.0 (2009–2020),0,16,soul planet; also sprach zarathustra,bathtub gin; harry hood; run like an antelope,bathtub gin,1104.091
2018-10-26_allstate-arena,2018-10-26,allstate-arena,2018,3.0 (2009–2020),0,17,punch you in the eye; martian monster,walls of the cave; possum; tweezer reprise,tweezer,1213.309
2018-10-27_allstate-arena,2018-10-27,allstate-arena,2018,3.0 (2009–2020),0,17,stash; the dogs,david bowie; suzy greenberg; rock and roll,no men in no man s land,1330.3422699999996
2018-10-28_allstate-arena,2018-10-28,allstate-arena,2018,3.0 (2009–2020),0,19,everything s right; destiny unbound,grind; character zero; fluffhead,petrichor,1027.37
2018-10-31_mgm-grand-garden-arena,2018-10-31,mgm-grand-garden-arena,2018,3.0 (2009–2020),1,28,buried alive; ghost,first tube; passing through; run like an antelope; tweezer reprise,tweezer,928.679
2018-11-01_mgm-grand-garden-arena,2018-11-01,mgm-grand-garden-arena,2018,3.0 (2009–2020),0,19,everything s right; ac dc bag,walls of the cave; harry hood; rise come together,blaze on,1194.136
2018-11-02_mgm-grand-garden-arena,2018-11-02,mgm-grand-garden-arena,2018,3.0 (2009–2020),0,19,cavern; beauty of my dreams,suzy greenberg; slave to the traffic light; good times bad times,mercury,1330.3422699999996
2018-11-03_mgm-grand-garden-arena,2018-11-03,mgm-grand-garden-arena,2018,3.0 (2009–2020),0,19,the moma dance; kill devil falls,weekapaug groove; split open and melt; character zero,split open and melt,1207.51
2018-12-28_madison-square-garden,2018-12-28,madison-square-garden,2018,3.0 (2009–2020),0,21,we are come to outlive our brains; martian monster,walls of the cave; possum; slave to the traffic light,set your soul free,941.244
2018-12-29_madison-square-garden,2018-12-29,madison-square-garden,2018,3.0 (2009–2020),0,18,buried alive; blaze on,wolfman s brother; first tube; tweezer reprise,tweezer,1192.68
2018-12-30_madison-square-garden,2018-12-30,madison-square-garden,2018,3.0 (2009–2020),0,24,alumni blues; letter to jimmy page,more; split open and melt; cavern,light,1219.32
2018-12-31_madison-square-garden,2018-12-31,madison-square-garden,2018,3.0 (2009–2020),1,29,the moma dance; stray dog,run like an antelope; harry hood; suzy greenberg; character zero,down with disease,1077.744
2019-02-20_barcela3-maya-beach,2019-02-20,barcela3-maya-beach,2019,3.0 (2009–2020),0,3,turtle in the clouds; jam,plasma,plasma,509.064
2019-02-21_barcela3-maya-beach,2019-02-21,barcela3-maya-beach,2019,3.0 (2009–2020),0,18,spock s brain; twist,sand; the squirming coil; bold as love,i always wanted it this way,1217.1404199999988
2019-02-22_barcela3-maya-beach,2019-02-22,barcela3-maya-beach,2019,3.0 (2009–2020),0,15,you enjoy myself; turtle in the clouds,saw it again; walk away; more,set your soul free,1217.1404199999988
2019-02-23_barcela3-maya-beach,2019-02-23,barcela3-maya-beach,2019,3.0 (2009–2020),0,22,the curtain with; punch you in the eye,chalk dust torture; say it to me s a n t o s; tweezer reprise,divided sky,879.936
2019-06-11_chaifetz-arena-saint-louis-university,2019-06-11,chaifetz-arena-saint-louis-university,2019,3.0 (2009–2020),0,19,cool amber and mercury; 46 days,drift while you re sleeping; slave to the traffic light; character zero,stash,1004.256
2019-06-12_chaifetz-arena-saint-louis-university,2019-06-12,chaifetz-arena-saint-louis-university,2019,3.0 (2009–2020),0,21,chalk dust torture; the moma dance,run like an antelope; suzy greenberg; first tube,twist,865.593
2019-06-14_bonnaroo-music-arts-festival,2019-06-14,bonnaroo-music-arts-festival,2019,3.0 (2009–2020),0,14,carini; down with disease,character zero; tweezer reprise,mercury,804.493
2019-06-16_bonnaroo-music-arts-festival,2019-06-16,bonnaroo-music-arts-festival,2019,3.0 (2009–2020),0,20,set your soul free; blaze on,cavern; bathtub gin; first tube,fluffhead,869.616
2019-06-18_budweiser-stage,2019-06-18,budweiser-stage,2019,3.0 (2009–2020),0,20,ac dc bag; 555,you enjoy myself; 46 days; drift while you re sleeping,you enjoy myself,1045.995
2019-06-19_blossom-music-center,2019-06-19,blossom-music-center,2019,3.0 (2009–2020),0,19,soul planet; the moma dance,walls of the cave; slave to the traffic light; a life beyond the dream,birds of a feather,1217.1404199999988
2019-06-21_pnc-music-pavilion,2019-06-21,pnc-music-pavilion,2019,3.0 (2009–2020),0,21,have mercy; gotta jibboo,say it to me s a n t o s; possum; tweezer reprise,runaway jim,1130.214
2019-06-22_merriweather-post-pavilion,2019-06-22,merriweather-post-pavilion,2019,3.0 (2009–2020),0,24,undermind; tube,the squirming coil; golgi apparatus; character zero,axilla,661.734
2019-06-23_merriweather-post-pavilion,2019-06-23,merriweather-post-pavilion,2019,3.0 (2009–2020),0,21,carini; my soul,run like an antelope; blaze on; wilson,everything s right,955.08
2019-06-25_darling-s-waterfront-pavilion,2019-06-25,darling-s-waterfront-pavilion,2019,3.0 (2009–2020),0,21,46 days; back on the train,julius; slave to the traffic light; loving cup,simple,1174.152
2019-06-26_darling-s-waterfront-pavilion,2019-06-26,darling-s-waterfront-pavilion,2019,3.0 (2009–2020),0,20,crowd control; plasma,sand; chalk dust torture; suzy greenberg,fuego,1040.222
2019-06-28_bb-t-pavilion,2019-06-28,bb-t-pavilion,2019,3.0 (2009–2020),0,20,set your soul free; strawberry letter 23,drift while you re sleeping; run like an antelope; quinn the eskimo the mighty quinn,mercury,1217.1404199999988
2019-06-29_bb-t-pavilion,2019-06-29,bb-t-pavilion,2019,3.0 (2009–2020),0,21,mike s song; i am hydrogen,46 days; say it to me s a n t o s; grind,you enjoy myself,1190.712
2019-06-30_bb-t-pavilion,2019-06-30,bb-t-pavilion,2019,3.0 (2009–2020),0,23,the curtain with; fast enough for you,david bowie; suzy greenberg; julius,twenty years later,1217.1404199999988
2019-07-02_saratoga-performing-arts-center,2019-07-02,saratoga-performing-arts-center,2019,3.0 (2009–2020),0,22,cathy s clown; tweezer reprise,walls of the cave; harry hood; first tube,down with disease,1217.1404199999988
2019-07-03_saratoga-performing-arts-center,2019-07-03,saratoga-performing-arts-center,2019,3.0 (2009–2020),0,23,fluffhead; guyute,drift while you re sleeping; slave to the traffic light; rock and roll,fluffhead,1072.416
2019-07-05_fenway-park,2019-07-05,fenway-park,2019,3.0 (2009–2020),0,19,free; blaze on,runaway jim; character zero; the squirming coil,mercury,1197.244
2019-07-06_fenway-park,2019-07-06,fenway-park,2019,3.0 (2009–2020),0,21,carini; possum,suzy greenberg; wilson,down with disease,852.558
2019-07-09_mohegan-sun-arena,2019-07-09,mohegan-sun-arena,2019,3.0 (2009–2020),0,22,energy; weekapaug groove,bathtub gin; golgi apparatus; more,lengthwise,1051.69
2019-07-10_mohegan-sun-arena,2019-07-10,mohegan-sun-arena,2019,3.0 (2009–2020),0,25,buried alive; cavern,david bowie; drift while you re sleeping; slave to the traffic light,stash,792.32
2019-07-12_alpine-valley-music-theatre,2019-07-12,alpine-valley-music-theatre,2019,3.0 (2009–2020),0,24,sand; tweezer,wolfman s brother; the squirming coil; grind,everything s right,734.589
2019-07-13_alpine-valley-music-theatre,2019-07-13,alpine-valley-music-theatre,2019,3.0 (2009–2020),0,21,ac dc bag; nicu,character zero; harry hood; say it to me s a n t o s,harry hood,813.976
2019-07-14_alpine-valley-music-theatre,2019-07-14,alpine-valley-music-theatre,2019,3.0 (2009–2020),0,30,the landlady; olivia s pool,good times bad times; you enjoy myself; tweezer reprise,ruby waves,1217.1404199999988
2019-08-30_dick-s-sporting-goods-park,2019-08-30,dick-s-sporting-goods-park,2019,3.0 (2009–2020),0,21,can t always listen; free,blaze on; harry hood; say it to me s a n t o s,mercury,1217.1404199999988
2019-08-31_dick-s-sporting-goods-park,2019-08-31,dick-s-sporting-goods-park,2019,3.0 (2009–2020),0,21,the moma dance; the final hurrah,drift while you re sleeping; slave to the traffic light; character zero,down with disease,1044.036
2019-09-01_dick-s-sporting-goods-park,2019-09-01,dick-s-sporting-goods-park,2019,3.0 (2009–2020),0,25,stray dog; stealing time from the faulty plan,bathtub gin; first tube; tweezer reprise,piper,945.424
2019-11-29_dunkin-donuts-center,2019-11-29,dunkin-donuts-center,2019,3.0 (2009–2020),0,28,first tube; the final hurrah,fire; walk away; bug,plasma,831.138
2019-11-30_dunkin-donuts-center,2019-11-30,dunkin-donuts-center,2019,3.0 (2009–2020),0,25,turtle in the clouds; punch you in the eye,golgi apparatus; harry hood; plasma,golden age,886.848
